74508BAD-C36D-4AF8-A383-31C8ABF47849,User,user,true,,Basic User Role,,,76BE33F2-86B2-42CB-BE9A-AAD22CC974C8,2022-01-07 16:32:30.6900000,76BE33F2-86B2-42CB-BE9A-AAD22CC974C8,2022-01-07 16:32:30.6900000
92C3D252-B67A-4E53-95A2-9FEEB4AEDEFC,Root,root,true,,Root User Role,,,76BE33F2-86B2-42CB-BE9A-AAD22CC974C8,2022-01-07 16:34:26.8600000,76BE33F2-86B2-42CB-BE9A-AAD22CC974C8,2022-01-07 16:34:26.8600000
