,416,P  ,53,1,0
,417,P  ,53,2,0
,418,P  ,53,4,0
,419,P  ,53,8,0
,420,P  ,53,16,0
,421,P  ,53,32,0
,422,P  ,53,64,0
,423,P  ,53,128,0
,424,P  ,54,1,0
,425,P  ,54,2,0
,426,P  ,54,4,0
,427,P  ,54,8,0
,428,P  ,54,16,0
,429,P  ,54,32,0
,430,P  ,54,64,0
,431,P  ,54,128,0
,432,P  ,55,1,0
,433,P  ,55,2,0
,434,P  ,55,4,0
,435,P  ,55,8,0
,436,P  ,55,16,0
,437,P  ,55,32,0
,438,P  ,55,64,0
,439,P  ,55,128,0
,440,P  ,56,1,0
,441,P  ,56,2,0
,442,P  ,56,4,0
,443,P  ,56,8,0
,444,P  ,56,16,0
,445,P  ,56,32,0
,446,P  ,56,64,0
,447,P  ,56,128,0
,448,P  ,57,1,0
,449,P  ,57,2,0
,450,P  ,57,4,0
,451,P  ,57,8,0
,452,P  ,57,16,0
,453,P  ,57,32,0
,454,P  ,57,64,0
,455,P  ,57,128,0
,456,P  ,58,1,0
,457,P  ,58,2,0
,458,P  ,58,4,0
,459,P  ,58,8,0
,460,P  ,58,16,0
,461,P  ,58,32,0
,462,P  ,58,64,0
,463,P  ,58,128,0
,464,P  ,59,1,0
,465,P  ,59,2,0
,466,P  ,59,4,0
,467,P  ,59,8,0
,468,P  ,59,16,0
,469,P  ,59,32,0
,470,P  ,59,64,0
,471,P  ,59,128,0
,472,P  ,60,1,0
,473,P  ,60,2,0
,474,P  ,60,4,0
,475,P  ,60,8,0
,476,P  ,60,16,0
,477,P  ,60,32,0
,478,P  ,60,64,0
,479,P  ,60,128,0
,480,P  ,61,1,0
,481,P  ,61,2,0
,482,P  ,61,4,0
,483,P  ,61,8,0
,484,P  ,61,16,0
,485,P  ,61,32,0
,486,P  ,61,64,0
,487,P  ,61,128,0
,488,P  ,62,1,0
,489,P  ,62,2,0
,490,P  ,62,4,0
,491,P  ,62,8,0
,492,P  ,62,16,0
,493,P  ,62,32,0
,494,P  ,62,64,0
,495,P  ,62,128,0
,496,P  ,63,1,0
,497,P  ,63,2,0
,498,P  ,63,4,0
,499,P  ,63,8,0
,500,P  ,63,16,0
,501,P  ,63,32,0
,502,P  ,63,64,0
,503,P  ,63,128,0
,504,P  ,64,1,0
,505,P  ,64,2,0
,506,P  ,64,4,0
,507,P  ,64,8,0
,508,P  ,64,16,0
,509,P  ,64,32,0
,510,P  ,64,64,0
,511,P  ,64,128,0
,512,P  ,65,1,0
,513,P  ,65,2,0
,514,P  ,65,4,0
,515,P  ,65,8,0
,516,P  ,65,16,0
,517,P  ,65,32,0
,518,P  ,65,64,0
,519,P  ,65,128,0
,520,P  ,66,1,0
,521,P  ,66,2,0
,522,P  ,66,4,0
,523,P  ,66,8,0
,524,P  ,66,16,0
,525,P  ,66,32,0
,526,P  ,66,64,0
,527,P  ,66,128,0
,528,P  ,67,1,0
,529,P  ,67,2,0
,530,P  ,67,4,0
,531,P  ,67,8,0
,532,P  ,67,16,0
,533,P  ,67,32,0
,534,P  ,67,64,0
,535,P  ,67,128,0
,536,P  ,68,1,0
,537,P  ,68,2,0
,538,P  ,68,4,0
,539,P  ,68,8,0
,540,P  ,68,16,0
,541,P  ,68,32,0
,542,P  ,68,64,0
,543,P  ,68,128,0
,544,P  ,69,1,0
,545,P  ,69,2,0
,546,P  ,69,4,0
,547,P  ,69,8,0
,548,P  ,69,16,0
,549,P  ,69,32,0
,550,P  ,69,64,0
,551,P  ,69,128,0
,552,P  ,70,1,0
,553,P  ,70,2,0
,554,P  ,70,4,0
,555,P  ,70,8,0
,556,P  ,70,16,0
,557,P  ,70,32,0
,558,P  ,70,64,0
,559,P  ,70,128,0
,560,P  ,71,1,0
,561,P  ,71,2,0
,562,P  ,71,4,0
,563,P  ,71,8,0
,564,P  ,71,16,0
,565,P  ,71,32,0
,566,P  ,71,64,0
,567,P  ,71,128,0
,568,P  ,72,1,0
,569,P  ,72,2,0
,570,P  ,72,4,0
,571,P  ,72,8,0
,572,P  ,72,16,0
,573,P  ,72,32,0
,574,P  ,72,64,0
,575,P  ,72,128,0
,576,P  ,73,1,0
,577,P  ,73,2,0
,578,P  ,73,4,0
,579,P  ,73,8,0
,580,P  ,73,16,0
,581,P  ,73,32,0
,582,P  ,73,64,0
,583,P  ,73,128,0
,584,P  ,74,1,0
,585,P  ,74,2,0
,586,P  ,74,4,0
,587,P  ,74,8,0
,588,P  ,74,16,0
,589,P  ,74,32,0
,590,P  ,74,64,0
,591,P  ,74,128,0
,592,P  ,75,1,0
,593,P  ,75,2,0
,594,P  ,75,4,0
,595,P  ,75,8,0
,596,P  ,75,16,0
,597,P  ,75,32,0
,598,P  ,75,64,0
,599,P  ,75,128,0
,600,P  ,76,1,0
,601,P  ,76,2,0
,602,P  ,76,4,0
,603,P  ,76,8,0
,604,P  ,76,16,0
,605,P  ,76,32,0
,606,P  ,76,64,0
,607,P  ,76,128,0
,608,P  ,77,1,0
,609,P  ,77,2,0
,610,P  ,77,4,0
,611,P  ,77,8,0
,612,P  ,77,16,0
,613,P  ,77,32,0
,614,P  ,77,64,0
,615,P  ,77,128,0
,616,P  ,78,1,0
,617,P  ,78,2,0
,618,P  ,78,4,0
,619,P  ,78,8,0
,620,P  ,78,16,0
,621,P  ,78,32,0
,622,P  ,78,64,0
,623,P  ,78,128,0
,624,P  ,79,1,0
,625,P  ,79,2,0
,626,P  ,79,4,0
,627,P  ,79,8,0
,628,P  ,79,16,0
,629,P  ,79,32,0
,630,P  ,79,64,0
,631,P  ,79,128,0
,632,P  ,80,1,0
,633,P  ,80,2,0
,634,P  ,80,4,0
,635,P  ,80,8,0
,636,P  ,80,16,0
,637,P  ,80,32,0
,638,P  ,80,64,0
,639,P  ,80,128,0
,640,P  ,81,1,0
,641,P  ,81,2,0
,642,P  ,81,4,0
,643,P  ,81,8,0
,644,P  ,81,16,0
,645,P  ,81,32,0
,646,P  ,81,64,0
,647,P  ,81,128,0
,648,P  ,82,1,0
,649,P  ,82,2,0
,650,P  ,82,4,0
,651,P  ,82,8,0
,652,P  ,82,16,0
,653,P  ,82,32,0
,654,P  ,82,64,0
,655,P  ,82,128,0
,656,P  ,83,1,0
,657,P  ,83,2,0
,658,P  ,83,4,0
,659,P  ,83,8,0
,660,P  ,83,16,0
,661,P  ,83,32,0
,662,P  ,83,64,0
,663,P  ,83,128,0
,664,P  ,84,1,0
,665,P  ,84,2,0
,666,P  ,84,4,0
,667,P  ,84,8,0
,668,P  ,84,16,0
,669,P  ,84,32,0
,670,P  ,84,64,0
,671,P  ,84,128,0
,672,P  ,85,1,0
,673,P  ,85,2,0
,674,P  ,85,4,0
,675,P  ,85,8,0
,676,P  ,85,16,0
,677,P  ,85,32,0
,678,P  ,85,64,0
,679,P  ,85,128,0
,680,P  ,86,1,0
,681,P  ,86,2,0
,682,P  ,86,4,0
,683,P  ,86,8,0
,684,P  ,86,16,0
,685,P  ,86,32,0
,686,P  ,86,64,0
,687,P  ,86,128,0
,688,P  ,87,1,0
,689,P  ,87,2,0
,690,P  ,87,4,0
,691,P  ,87,8,0
,692,P  ,87,16,0
,693,P  ,87,32,0
,694,P  ,87,64,0
,695,P  ,87,128,0
,696,P  ,88,1,0
,697,P  ,88,2,0
,698,P  ,88,4,0
,699,P  ,88,8,0
,700,P  ,88,16,0
,701,P  ,88,32,0
,702,P  ,88,64,0
,703,P  ,88,128,0
,704,P  ,89,1,0
,705,P  ,89,2,0
,706,P  ,89,4,0
,707,P  ,89,8,0
,708,P  ,89,16,0
,709,P  ,89,32,0
,710,P  ,89,64,0
,711,P  ,89,128,0
,712,P  ,90,1,0
,713,P  ,90,2,0
,714,P  ,90,4,0
,715,P  ,90,8,0
,716,P  ,90,16,0
,717,P  ,90,32,0
,718,P  ,90,64,0
,719,P  ,90,128,0
,720,P  ,91,1,0
,721,P  ,91,2,0
,722,P  ,91,4,0
,723,P  ,91,8,0
,724,P  ,91,16,0
,725,P  ,91,32,0
,726,P  ,91,64,0
,727,P  ,91,128,0
,728,P  ,92,1,0
,729,P  ,92,2,0
,730,P  ,92,4,0
,731,P  ,92,8,0
,732,P  ,92,16,0
,733,P  ,92,32,0
,734,P  ,92,64,0
,735,P  ,92,128,0
,736,P  ,93,1,0
,737,P  ,93,2,0
,738,P  ,93,4,0
,739,P  ,93,8,0
,740,P  ,93,16,0
,741,P  ,93,32,0
,742,P  ,93,64,0
,743,P  ,93,128,0
,744,P  ,94,1,0
,745,P  ,94,2,0
,746,P  ,94,4,0
,747,P  ,94,8,0
,748,P  ,94,16,0
,749,P  ,94,32,0
,750,P  ,94,64,0
,751,P  ,94,128,0
,752,P  ,95,1,0
,753,P  ,95,2,0
,754,P  ,95,4,0
,755,P  ,95,8,0
,756,P  ,95,16,0
,757,P  ,95,32,0
,758,P  ,95,64,0
,759,P  ,95,128,0
,760,P  ,96,1,0
,761,P  ,96,2,0
,762,P  ,96,4,0
,763,P  ,96,8,0
,764,P  ,96,16,0
,765,P  ,96,32,0
,766,P  ,96,64,0
,767,P  ,96,128,0
,768,P  ,97,1,0
,769,P  ,97,2,0
,770,P  ,97,4,0
,771,P  ,97,8,0
,772,P  ,97,16,0
,773,P  ,97,32,0
,774,P  ,97,64,0
,775,P  ,97,128,0
,776,P  ,98,1,0
,777,P  ,98,2,0
,778,P  ,98,4,0
,779,P  ,98,8,0
,780,P  ,98,16,0
,781,P  ,98,32,0
,782,P  ,98,64,0
,783,P  ,98,128,0
,784,P  ,99,1,0
,785,P  ,99,2,0
,786,P  ,99,4,0
,787,P  ,99,8,0
,788,P  ,99,16,0
,789,P  ,99,32,0
,790,P  ,99,64,0
,791,P  ,99,128,0
,792,P  ,100,1,0
,793,P  ,100,2,0
,794,P  ,100,4,0
,795,P  ,100,8,0
,796,P  ,100,16,0
,797,P  ,100,32,0
,798,P  ,100,64,0
,799,P  ,100,128,0
,800,P  ,101,1,0
,801,P  ,101,2,0
,802,P  ,101,4,0
,803,P  ,101,8,0
,804,P  ,101,16,0
,805,P  ,101,32,0
,806,P  ,101,64,0
,807,P  ,101,128,0
,808,P  ,102,1,0
,809,P  ,102,2,0
,810,P  ,102,4,0
,811,P  ,102,8,0
,812,P  ,102,16,0
,813,P  ,102,32,0
,814,P  ,102,64,0
,815,P  ,102,128,0
,816,P  ,103,1,0
,817,P  ,103,2,0
,818,P  ,103,4,0
,819,P  ,103,8,0
,820,P  ,103,16,0
,821,P  ,103,32,0
,822,P  ,103,64,0
,823,P  ,103,128,0
,824,P  ,104,1,0
,825,P  ,104,2,0
,826,P  ,104,4,0
,827,P  ,104,8,0
,828,P  ,104,16,0
,829,P  ,104,32,0
,830,P  ,104,64,0
,831,P  ,104,128,0
,832,P  ,105,1,0
,833,P  ,105,2,0
,834,P  ,105,4,0
,835,P  ,105,8,0
,836,P  ,105,16,0
,837,P  ,105,32,0
,838,P  ,105,64,0
,839,P  ,105,128,0
,840,P  ,106,1,0
,841,P  ,106,2,0
,842,P  ,106,4,0
,843,P  ,106,8,0
,844,P  ,106,16,0
,845,P  ,106,32,0
,846,P  ,106,64,0
,847,P  ,106,128,0
,848,P  ,107,1,0
,849,P  ,107,2,0
,850,P  ,107,4,0
,851,P  ,107,8,0
,852,P  ,107,16,0
,853,P  ,107,32,0
,854,P  ,107,64,0
,855,P  ,107,128,0
,856,P  ,108,1,0
,857,P  ,108,2,0
,858,P  ,108,4,0
,859,P  ,108,8,0
,860,P  ,108,16,0
,861,P  ,108,32,0
,862,P  ,108,64,0
,863,P  ,108,128,0
,864,P  ,109,1,0
,865,P  ,109,2,0
,866,P  ,109,4,0
,867,P  ,109,8,0
,868,P  ,109,16,0
,869,P  ,109,32,0
,870,P  ,109,64,0
,871,P  ,109,128,0
,872,P  ,110,1,0
,873,P  ,110,2,0
,874,P  ,110,4,0
,875,P  ,110,8,0
,876,P  ,110,16,0
,877,P  ,110,32,0
,878,P  ,110,64,0
,879,P  ,110,128,0
,880,P  ,111,1,0
,881,P  ,111,2,0
,882,P  ,111,4,0
,883,P  ,111,8,0
,884,P  ,111,16,0
,885,P  ,111,32,0
,886,P  ,111,64,0
,887,P  ,111,128,0
,888,P  ,112,1,0
,889,P  ,112,2,0
,890,P  ,112,4,0
,891,P  ,112,8,0
,892,P  ,112,16,0
,893,P  ,112,32,0
,894,P  ,112,64,0
,895,P  ,112,128,0
,896,P  ,113,1,0
,897,P  ,113,2,0
,898,P  ,113,4,0
,899,P  ,113,8,0
,900,P  ,113,16,0
,901,P  ,113,32,0
,902,P  ,113,64,0
,903,P  ,113,128,0
,904,P  ,114,1,0
,905,P  ,114,2,0
,906,P  ,114,4,0
,907,P  ,114,8,0
,908,P  ,114,16,0
,909,P  ,114,32,0
,910,P  ,114,64,0
,911,P  ,114,128,0
,912,P  ,115,1,0
,913,P  ,115,2,0
,914,P  ,115,4,0
,915,P  ,115,8,0
,916,P  ,115,16,0
,917,P  ,115,32,0
,918,P  ,115,64,0
,919,P  ,115,128,0
,920,P  ,116,1,0
,921,P  ,116,2,0
,922,P  ,116,4,0
,923,P  ,116,8,0
,924,P  ,116,16,0
,925,P  ,116,32,0
,926,P  ,116,64,0
,927,P  ,116,128,0
,928,P  ,117,1,0
,929,P  ,117,2,0
,930,P  ,117,4,0
,931,P  ,117,8,0
,932,P  ,117,16,0
,933,P  ,117,32,0
,934,P  ,117,64,0
,935,P  ,117,128,0
,936,P  ,118,1,0
,937,P  ,118,2,0
,938,P  ,118,4,0
,939,P  ,118,8,0
,940,P  ,118,16,0
,941,P  ,118,32,0
,942,P  ,118,64,0
,943,P  ,118,128,0
,944,P  ,119,1,0
,945,P  ,119,2,0
,946,P  ,119,4,0
,947,P  ,119,8,0
,948,P  ,119,16,0
,949,P  ,119,32,0
,950,P  ,119,64,0
,951,P  ,119,128,0
,952,P  ,120,1,0
,953,P  ,120,2,0
,954,P  ,120,4,0
,955,P  ,120,8,0
,956,P  ,120,16,0
,957,P  ,120,32,0
,958,P  ,120,64,0
,959,P  ,120,128,0
,960,P  ,121,1,0
,961,P  ,121,2,0
,962,P  ,121,4,0
,963,P  ,121,8,0
,964,P  ,121,16,0
,965,P  ,121,32,0
,966,P  ,121,64,0
,967,P  ,121,128,0
,968,P  ,122,1,0
,969,P  ,122,2,0
,970,P  ,122,4,0
,971,P  ,122,8,0
,972,P  ,122,16,0
,973,P  ,122,32,0
,974,P  ,122,64,0
,975,P  ,122,128,0
,976,P  ,123,1,0
,977,P  ,123,2,0
,978,P  ,123,4,0
,979,P  ,123,8,0
,980,P  ,123,16,0
,981,P  ,123,32,0
,982,P  ,123,64,0
,983,P  ,123,128,0
,984,P  ,124,1,0
,985,P  ,124,2,0
,986,P  ,124,4,0
,987,P  ,124,8,0
,988,P  ,124,16,0
,989,P  ,124,32,0
,990,P  ,124,64,0
,991,P  ,124,128,0
,992,P  ,125,1,0
,993,P  ,125,2,0
,994,P  ,125,4,0
,995,P  ,125,8,0
,996,P  ,125,16,0
,997,P  ,125,32,0
,998,P  ,125,64,0
,999,P  ,125,128,0
,1000,P  ,126,1,0
,1001,P  ,126,2,0
,1002,P  ,126,4,0
,1003,P  ,126,8,0
,1004,P  ,126,16,0
,1005,P  ,126,32,0
,1006,P  ,126,64,0
,1007,P  ,126,128,0
,1008,P  ,127,1,0
,1009,P  ,127,2,0
,1010,P  ,127,4,0
,1011,P  ,127,8,0
,1012,P  ,127,16,0
,1013,P  ,127,32,0
,1014,P  ,127,64,0
,1015,P  ,127,128,0
,1016,P  ,128,1,0
,1017,P  ,128,2,0
,1018,P  ,128,4,0
,1019,P  ,128,8,0
,1020,P  ,128,16,0
,1021,P  ,128,32,0
,1022,P  ,128,64,0
,1023,P  ,128,128,0
,1024,P  ,129,1,0
,1025,P  ,129,2,0
,1026,P  ,129,4,0
,1027,P  ,129,8,0
,1028,P  ,129,16,0
,1029,P  ,129,32,0
,1030,P  ,129,64,0
,1031,P  ,129,128,0
,1032,P  ,130,1,0
,1033,P  ,130,2,0
,1034,P  ,130,4,0
,1035,P  ,130,8,0
,1036,P  ,130,16,0
,1037,P  ,130,32,0
,1038,P  ,130,64,0
,1039,P  ,130,128,0
,1040,P  ,131,1,0
,1041,P  ,131,2,0
,1042,P  ,131,4,0
,1043,P  ,131,8,0
,1044,P  ,131,16,0
,1045,P  ,131,32,0
,1046,P  ,131,64,0
,1047,P  ,131,128,0
,1048,P  ,132,1,0
,1049,P  ,132,2,0
,1050,P  ,132,4,0
,1051,P  ,132,8,0
,1052,P  ,132,16,0
,1053,P  ,132,32,0
,1054,P  ,132,64,0
,1055,P  ,132,128,0
,1056,P  ,133,1,0
,1057,P  ,133,2,0
,1058,P  ,133,4,0
,1059,P  ,133,8,0
,1060,P  ,133,16,0
,1061,P  ,133,32,0
,1062,P  ,133,64,0
,1063,P  ,133,128,0
,1064,P  ,134,1,0
,1065,P  ,134,2,0
,1066,P  ,134,4,0
,1067,P  ,134,8,0
,1068,P  ,134,16,0
,1069,P  ,134,32,0
,1070,P  ,134,64,0
,1071,P  ,134,128,0
,1072,P  ,135,1,0
,1073,P  ,135,2,0
,1074,P  ,135,4,0
,1075,P  ,135,8,0
,1076,P  ,135,16,0
,1077,P  ,135,32,0
,1078,P  ,135,64,0
,1079,P  ,135,128,0
,1080,P  ,136,1,0
,1081,P  ,136,2,0
,1082,P  ,136,4,0
,1083,P  ,136,8,0
,1084,P  ,136,16,0
,1085,P  ,136,32,0
,1086,P  ,136,64,0
,1087,P  ,136,128,0
,1088,P  ,137,1,0
,1089,P  ,137,2,0
,1090,P  ,137,4,0
,1091,P  ,137,8,0
,1092,P  ,137,16,0
,1093,P  ,137,32,0
,1094,P  ,137,64,0
,1095,P  ,137,128,0
,1096,P  ,138,1,0
,1097,P  ,138,2,0
,1098,P  ,138,4,0
,1099,P  ,138,8,0
,1100,P  ,138,16,0
,1101,P  ,138,32,0
,1102,P  ,138,64,0
,1103,P  ,138,128,0
,1104,P  ,139,1,0
,1105,P  ,139,2,0
,1106,P  ,139,4,0
,1107,P  ,139,8,0
,1108,P  ,139,16,0
,1109,P  ,139,32,0
,1110,P  ,139,64,0
,1111,P  ,139,128,0
,1112,P  ,140,1,0
,1113,P  ,140,2,0
,1114,P  ,140,4,0
,1115,P  ,140,8,0
,1116,P  ,140,16,0
,1117,P  ,140,32,0
,1118,P  ,140,64,0
,1119,P  ,140,128,0
,1120,P  ,141,1,0
,1121,P  ,141,2,0
,1122,P  ,141,4,0
,1123,P  ,141,8,0
,1124,P  ,141,16,0
,1125,P  ,141,32,0
,1126,P  ,141,64,0
,1127,P  ,141,128,0
,1128,P  ,142,1,0
,1129,P  ,142,2,0
,1130,P  ,142,4,0
,1131,P  ,142,8,0
,1132,P  ,142,16,0
,1133,P  ,142,32,0
,1134,P  ,142,64,0
,1135,P  ,142,128,0
,1136,P  ,143,1,0
,1137,P  ,143,2,0
,1138,P  ,143,4,0
,1139,P  ,143,8,0
,1140,P  ,143,16,0
,1141,P  ,143,32,0
,1142,P  ,143,64,0
,1143,P  ,143,128,0
,1144,P  ,144,1,0
,1145,P  ,144,2,0
,1146,P  ,144,4,0
,1147,P  ,144,8,0
,1148,P  ,144,16,0
,1149,P  ,144,32,0
,1150,P  ,144,64,0
,1151,P  ,144,128,0
,1152,P  ,145,1,0
,1153,P  ,145,2,0
,1154,P  ,145,4,0
,1155,P  ,145,8,0
,1156,P  ,145,16,0
,1157,P  ,145,32,0
,1158,P  ,145,64,0
,1159,P  ,145,128,0
,1160,P  ,146,1,0
,1161,P  ,146,2,0
,1162,P  ,146,4,0
,1163,P  ,146,8,0
,1164,P  ,146,16,0
,1165,P  ,146,32,0
,1166,P  ,146,64,0
,1167,P  ,146,128,0
,1168,P  ,147,1,0
,1169,P  ,147,2,0
,1170,P  ,147,4,0
,1171,P  ,147,8,0
,1172,P  ,147,16,0
,1173,P  ,147,32,0
,1174,P  ,147,64,0
,1175,P  ,147,128,0
,1176,P  ,148,1,0
,1177,P  ,148,2,0
,1178,P  ,148,4,0
,1179,P  ,148,8,0
,1180,P  ,148,16,0
,1181,P  ,148,32,0
,1182,P  ,148,64,0
,1183,P  ,148,128,0
,1184,P  ,149,1,0
,1185,P  ,149,2,0
,1186,P  ,149,4,0
,1187,P  ,149,8,0
,1188,P  ,149,16,0
,1189,P  ,149,32,0
,1190,P  ,149,64,0
,1191,P  ,149,128,0
,1192,P  ,150,1,0
,1193,P  ,150,2,0
,1194,P  ,150,4,0
,1195,P  ,150,8,0
,1196,P  ,150,16,0
,1197,P  ,150,32,0
,1198,P  ,150,64,0
,1199,P  ,150,128,0
,1200,P  ,151,1,0
,1201,P  ,151,2,0
,1202,P  ,151,4,0
,1203,P  ,151,8,0
,1204,P  ,151,16,0
,1205,P  ,151,32,0
,1206,P  ,151,64,0
,1207,P  ,151,128,0
,1208,P  ,152,1,0
,1209,P  ,152,2,0
,1210,P  ,152,4,0
,1211,P  ,152,8,0
,1212,P  ,152,16,0
,1213,P  ,152,32,0
,1214,P  ,152,64,0
,1215,P  ,152,128,0
,1216,P  ,153,1,0
,1217,P  ,153,2,0
,1218,P  ,153,4,0
,1219,P  ,153,8,0
,1220,P  ,153,16,0
,1221,P  ,153,32,0
,1222,P  ,153,64,0
,1223,P  ,153,128,0
,1224,P  ,154,1,0
,1225,P  ,154,2,0
,1226,P  ,154,4,0
,1227,P  ,154,8,0
,1228,P  ,154,16,0
,1229,P  ,154,32,0
,1230,P  ,154,64,0
,1231,P  ,154,128,0
,1232,P  ,155,1,0
,1233,P  ,155,2,0
,1234,P  ,155,4,0
,1235,P  ,155,8,0
,1236,P  ,155,16,0
,1237,P  ,155,32,0
,1238,P  ,155,64,0
,1239,P  ,155,128,0
,1240,P  ,156,1,0
,1241,P  ,156,2,0
,1242,P  ,156,4,0
,1243,P  ,156,8,0
,1244,P  ,156,16,0
,1245,P  ,156,32,0
,1246,P  ,156,64,0
,1247,P  ,156,128,0
,1248,P  ,157,1,0
,1249,P  ,157,2,0
,1250,P  ,157,4,0
,1251,P  ,157,8,0
,1252,P  ,157,16,0
,1253,P  ,157,32,0
,1254,P  ,157,64,0
,1255,P  ,157,128,0
,1256,P  ,158,1,0
,1257,P  ,158,2,0
,1258,P  ,158,4,0
,1259,P  ,158,8,0
,1260,P  ,158,16,0
,1261,P  ,158,32,0
,1262,P  ,158,64,0
,1263,P  ,158,128,0
,1264,P  ,159,1,0
,1265,P  ,159,2,0
,1266,P  ,159,4,0
,1267,P  ,159,8,0
,1268,P  ,159,16,0
,1269,P  ,159,32,0
,1270,P  ,159,64,0
,1271,P  ,159,128,0
,1272,P  ,160,1,0
,1273,P  ,160,2,0
,1274,P  ,160,4,0
,1275,P  ,160,8,0
,1276,P  ,160,16,0
,1277,P  ,160,32,0
,1278,P  ,160,64,0
,1279,P  ,160,128,0
,1280,P  ,161,1,0
,1281,P  ,161,2,0
,1282,P  ,161,4,0
,1283,P  ,161,8,0
,1284,P  ,161,16,0
,1285,P  ,161,32,0
,1286,P  ,161,64,0
,1287,P  ,161,128,0
,1288,P  ,162,1,0
,1289,P  ,162,2,0
,1290,P  ,162,4,0
,1291,P  ,162,8,0
,1292,P  ,162,16,0
,1293,P  ,162,32,0
,1294,P  ,162,64,0
,1295,P  ,162,128,0
,1296,P  ,163,1,0
,1297,P  ,163,2,0
,1298,P  ,163,4,0
,1299,P  ,163,8,0
,1300,P  ,163,16,0
,1301,P  ,163,32,0
,1302,P  ,163,64,0
,1303,P  ,163,128,0
,1304,P  ,164,1,0
,1305,P  ,164,2,0
,1306,P  ,164,4,0
,1307,P  ,164,8,0
,1308,P  ,164,16,0
,1309,P  ,164,32,0
,1310,P  ,164,64,0
,1311,P  ,164,128,0
,1312,P  ,165,1,0
,1313,P  ,165,2,0
,1314,P  ,165,4,0
,1315,P  ,165,8,0
,1316,P  ,165,16,0
,1317,P  ,165,32,0
,1318,P  ,165,64,0
,1319,P  ,165,128,0
,1320,P  ,166,1,0
,1321,P  ,166,2,0
,1322,P  ,166,4,0
,1323,P  ,166,8,0
,1324,P  ,166,16,0
,1325,P  ,166,32,0
,1326,P  ,166,64,0
,1327,P  ,166,128,0
,1328,P  ,167,1,0
,1329,P  ,167,2,0
,1330,P  ,167,4,0
,1331,P  ,167,8,0
,1332,P  ,167,16,0
,1333,P  ,167,32,0
,1334,P  ,167,64,0
,1335,P  ,167,128,0
,1336,P  ,168,1,0
,1337,P  ,168,2,0
,1338,P  ,168,4,0
,1339,P  ,168,8,0
,1340,P  ,168,16,0
,1341,P  ,168,32,0
,1342,P  ,168,64,0
,1343,P  ,168,128,0
,1344,P  ,169,1,0
,1345,P  ,169,2,0
,1346,P  ,169,4,0
,1347,P  ,169,8,0
,1348,P  ,169,16,0
,1349,P  ,169,32,0
,1350,P  ,169,64,0
,1351,P  ,169,128,0
,1352,P  ,170,1,0
,1353,P  ,170,2,0
,1354,P  ,170,4,0
,1355,P  ,170,8,0
,1356,P  ,170,16,0
,1357,P  ,170,32,0
,1358,P  ,170,64,0
,1359,P  ,170,128,0
,1360,P  ,171,1,0
,1361,P  ,171,2,0
,1362,P  ,171,4,0
,1363,P  ,171,8,0
,1364,P  ,171,16,0
,1365,P  ,171,32,0
,1366,P  ,171,64,0
,1367,P  ,171,128,0
,1368,P  ,172,1,0
,1369,P  ,172,2,0
,1370,P  ,172,4,0
,1371,P  ,172,8,0
,1372,P  ,172,16,0
,1373,P  ,172,32,0
,1374,P  ,172,64,0
,1375,P  ,172,128,0
,1376,P  ,173,1,0
,1377,P  ,173,2,0
,1378,P  ,173,4,0
,1379,P  ,173,8,0
,1380,P  ,173,16,0
,1381,P  ,173,32,0
,1382,P  ,173,64,0
,1383,P  ,173,128,0
,1384,P  ,174,1,0
,1385,P  ,174,2,0
,1386,P  ,174,4,0
,1387,P  ,174,8,0
,1388,P  ,174,16,0
,1389,P  ,174,32,0
,1390,P  ,174,64,0
,1391,P  ,174,128,0
,1392,P  ,175,1,0
,1393,P  ,175,2,0
,1394,P  ,175,4,0
,1395,P  ,175,8,0
,1396,P  ,175,16,0
,1397,P  ,175,32,0
,1398,P  ,175,64,0
,1399,P  ,175,128,0
,1400,P  ,176,1,0
,1401,P  ,176,2,0
,1402,P  ,176,4,0
,1403,P  ,176,8,0
,1404,P  ,176,16,0
,1405,P  ,176,32,0
,1406,P  ,176,64,0
,1407,P  ,176,128,0
,1408,P  ,177,1,0
,1409,P  ,177,2,0
,1410,P  ,177,4,0
,1411,P  ,177,8,0
,1412,P  ,177,16,0
,1413,P  ,177,32,0
,1414,P  ,177,64,0
,1415,P  ,177,128,0
,1416,P  ,178,1,0
,1417,P  ,178,2,0
,1418,P  ,178,4,0
,1419,P  ,178,8,0
,1420,P  ,178,16,0
,1421,P  ,178,32,0
,1422,P  ,178,64,0
,1423,P  ,178,128,0
,1424,P  ,179,1,0
,1425,P  ,179,2,0
,1426,P  ,179,4,0
,1427,P  ,179,8,0
,1428,P  ,179,16,0
,1429,P  ,179,32,0
,1430,P  ,179,64,0
,1431,P  ,179,128,0
,1432,P  ,180,1,0
,1433,P  ,180,2,0
,1434,P  ,180,4,0
,1435,P  ,180,8,0
,1436,P  ,180,16,0
,1437,P  ,180,32,0
,1438,P  ,180,64,0
,1439,P  ,180,128,0
,1440,P  ,181,1,0
,1441,P  ,181,2,0
,1442,P  ,181,4,0
,1443,P  ,181,8,0
,1444,P  ,181,16,0
,1445,P  ,181,32,0
,1446,P  ,181,64,0
,1447,P  ,181,128,0
,1448,P  ,182,1,0
,1449,P  ,182,2,0
,1450,P  ,182,4,0
,1451,P  ,182,8,0
,1452,P  ,182,16,0
,1453,P  ,182,32,0
,1454,P  ,182,64,0
,1455,P  ,182,128,0
,1456,P  ,183,1,0
